RowID,CallNumber,CallDuration,CallHour,CallMinute,CallSecond,UnitID,Incident Number,CallType,CallDate,Watch Date,ReceivedDtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,AvailableDtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location
191102049-E03,191102049,8.083333327,13,28,46,E03,19046785,Outside Fire,4/20/19,4/20/19,4/20/19 13:28:46,4/20/19 1:31:31 PM,4/20/19 1:31:35 PM,4/20/19 1:31:43 PM,4/20/19 1:32:18 PM,,,Fire,4/20/19 1:36:51 PM,MYRTLE ST/POLK ST,San Francisco,94109,B04,3,3116,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.7854330360145, -122.41963899047438)"
191110556-E03,191110556,10.1,5,51,50,E03,19047112,Outside Fire,4/21/19,4/20/19,4/21/19 5:51:50,4/21/19 5:53:04 AM,4/21/19 5:53:11 AM,4/21/19 5:54:27 AM,4/21/19 5:56:55 AM,,,Fire,4/21/19 6:01:56 AM,100 Block of MCALLISTER ST,San Francisco,94102,B02,36,1553,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78087725854987, -122.41450689871087)"
191120953-E01,191120953,9.983333331,8,37,0,E01,19047548,Outside Fire,4/22/19,4/22/19,4/22/19 8:37:00,4/22/19 8:38:50 AM,4/22/19 8:40:15 AM,4/22/19 8:41:47 AM,4/22/19 8:44:27 AM,,,No Merit,4/22/19 8:46:59 AM,JONES ST/GOLDEN GATE AV,San Francisco,94102,B03,36,1455,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.7820730668609, -122.41222073685391)"
191150667-E03,191150667,7.816666671,7,34,10,E03,19048825,Outside Fire,4/25/19,4/24/19,4/25/19 7:34:10,4/25/19 7:35:15 AM,4/25/19 7:35:21 AM,4/25/19 7:36:58 AM,4/25/19 7:40:35 AM,,,Fire,4/25/19 7:41:59 AM,300 Block of GOLDEN GATE AVE,San Francisco,94102,B02,3,1644,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.781605127270446, -122.41633625179564)"
191170483-E03,191170483,7.883333332,4,24,16,E03,19049663,Outside Fire,4/27/19,4/26/19,4/27/19 4:24:16,4/27/19 4:26:19 AM,4/27/19 4:26:37 AM,4/27/19 4:28:26 AM,4/27/19 4:30:32 AM,,,Fire,4/27/19 4:32:09 AM,400 Block of EDDY ST,San Francisco,94109,B02,3,1545,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78367395235669, -122.41507298080322)"
191182577-E36,191182577,6.350000007,16,41,14,E36,19050324,Outside Fire,4/28/19,4/28/19,4/28/19 16:41:14,4/28/19 4:42:19 PM,4/28/19 4:42:26 PM,4/28/19 4:43:58 PM,4/28/19 4:45:50 PM,,,No Merit,4/28/19 4:47:35 PM,GROVE ST/LARKIN ST,San Francisco,94102,B02,36,1552,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.7786578549412, -122.41658034469829)"
191232871-E01,191232871,10.53333333,17,24,52,E01,19052396,Outside Fire,5/3/19,5/3/19,5/3/19 17:24:52,5/3/19 5:25:19 PM,5/3/19 5:25:44 PM,5/3/19 5:27:16 PM,5/3/19 5:32:39 PM,,,Fire,5/3/19 5:35:24 PM,OFARRELL ST/CYRIL MAGNIN ST,San Francisco,94102,B03,3,1363,3,3,3,TRUE,Fire,1,ENGINE,1,1,6,Tenderloin,"(37.78629591484877, -122.40894102910163)"
191283706-94,191283706,5.233333331,19,33,46,94,19054501,Outside Fire,5/8/19,5/8/19,5/8/19 19:33:46,5/8/19 7:34:35 PM,5/8/19 7:34:58 PM,5/8/19 7:37:25 PM,5/8/19 7:38:11 PM,,,Fire,5/8/19 7:39:00 PM,GOLDEN GATE AV/LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,TRUE,Fire,1,MEDIC,3,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191283706-B02,191283706,5.449999996,19,33,46,B02,19054501,Outside Fire,5/8/19,5/8/19,5/8/19 19:33:46,5/8/19 7:34:35 PM,5/8/19 7:34:58 PM,5/8/19 7:35:58 PM,5/8/19 7:39:02 PM,,,Fire,5/8/19 7:39:13 PM,GOLDEN GATE AV/LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,FALSE,Fire,1,CHIEF,4,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191283706-B04,191283706,4.78333333,19,33,46,B04,19054501,Outside Fire,5/8/19,5/8/19,5/8/19 19:33:46,5/8/19 7:34:35 PM,5/8/19 7:34:58 PM,5/8/19 7:35:26 PM,,,,Fire,5/8/19 7:38:33 PM,GOLDEN GATE AV/LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,FALSE,Fire,1,CHIEF,9,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191283706-D2,191283706,44.43333334,19,33,46,D2,19054501,Outside Fire,5/8/19,5/8/19,5/8/19 19:33:46,5/8/19 7:34:35 PM,5/8/19 7:34:58 PM,5/8/19 7:35:34 PM,,,,Fire,5/8/19 8:18:12 PM,GOLDEN GATE AV/LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,FALSE,Fire,1,CHIEF,5,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191283706-E03,191283706,8.366666663,19,33,46,E03,19054501,Outside Fire,5/8/19,5/8/19,5/8/19 19:33:46,5/8/19 7:34:35 PM,5/8/19 7:34:58 PM,5/8/19 7:36:38 PM,5/8/19 7:37:38 PM,,,Fire,5/8/19 7:42:08 PM,GOLDEN GATE AV/LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,TRUE,Fire,1,ENGINE,2,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191283706-E05,191283706,4.616666667,19,33,46,E05,19054501,Outside Fire,5/8/19,5/8/19,5/8/19 19:33:46,5/8/19 7:34:35 PM,5/8/19 7:34:58 PM,5/8/19 7:35:41 PM,,,,Fire,5/8/19 7:38:23 PM,GOLDEN GATE AV/LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,TRUE,Fire,1,ENGINE,10,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191283706-E36,191283706,6.833333338,19,33,46,E36,19054501,Outside Fire,5/8/19,5/8/19,5/8/19 19:33:46,5/8/19 7:34:35 PM,5/8/19 7:34:58 PM,5/8/19 7:36:05 PM,5/8/19 7:37:35 PM,,,Fire,5/8/19 7:40:36 PM,GOLDEN GATE AV/LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191283706-RS1,191283706,5.216666671,19,33,46,RS1,19054501,Outside Fire,5/8/19,5/8/19,5/8/19 19:33:46,5/8/19 7:34:35 PM,5/8/19 7:34:58 PM,5/8/19 7:36:28 PM,,,,Fire,5/8/19 7:38:59 PM,GOLDEN GATE AV/LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,FALSE,Fire,1,RESCUE SQUAD,7,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191283706-T03,191283706,5.333333333,19,33,46,T03,19054501,Outside Fire,5/8/19,5/8/19,5/8/19 19:33:46,5/8/19 7:34:35 PM,5/8/19 7:34:58 PM,5/8/19 7:37:28 PM,,,,Fire,5/8/19 7:39:06 PM,GOLDEN GATE AV/LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,FALSE,Fire,1,TRUCK,6,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191283706-T05,191283706,5.133333328,19,33,46,T05,19054501,Outside Fire,5/8/19,5/8/19,5/8/19 19:33:46,5/8/19 7:34:35 PM,5/8/19 7:34:58 PM,5/8/19 7:35:46 PM,,,,Fire,5/8/19 7:38:54 PM,GOLDEN GATE AV/LARKIN ST,San Francisco,94102,B02,3,1644,3,3,3,FALSE,Fire,1,TRUCK,8,2,6,Tenderloin,"(37.78144749400219, -122.41714561341122)"
191293914-E03,191293914,9.666666663,21,16,24,E03,19054973,Outside Fire,5/9/19,5/9/19,5/9/19 21:16:24,5/9/19 9:17:40 PM,5/9/19 9:18:00 PM,5/9/19 9:18:59 PM,5/9/19 9:21:27 PM,,,No Merit,5/9/19 9:26:04 PM,100 Block of JONES ST,San Francisco,94102,B03,3,1456,3,3,3,TRUE,Fire,1,ENGINE,1,3,6,Tenderloin,"(37.78254740004211, -122.41224793549479)"
191343800-E03,191343800,18.06666667,21,32,37,E03,19057064,Outside Fire,5/14/19,5/14/19,5/14/19 21:32:37,5/14/19 9:36:38 PM,5/14/19 9:36:46 PM,5/14/19 9:38:10 PM,5/14/19 9:41:41 PM,,,Fire,5/14/19 9:50:41 PM,200 Block of OFARRELL ST,San Francisco,94102,B03,3,1363,3,3,3,TRUE,Fire,1,ENGINE,1,3,3,Tenderloin,"(37.786298513847754, -122.40847780966403)"
191350175-E03,191350175,5.300000003,1,49,26,E03,19057119,Outside Fire,5/15/19,5/14/19,5/15/19 1:49:26,5/15/19 1:50:12 AM,5/15/19 1:50:23 AM,5/15/19 1:52:00 AM,5/15/19 1:54:25 AM,,,Fire,5/15/19 1:54:44 AM,TURK ST/HYDE ST,San Francisco,94102,B02,3,1554,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78258503328092, -122.41569387210927)"
191373181-56,191373181,16.46666667,18,26,35,56,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:33:12 PM,5/17/19 6:33:12 PM,,,Fire,5/17/19 6:43:03 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,MEDIC,1,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-59,191373181,6.183333333,18,26,35,59,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:30:55 PM,5/17/19 6:30:55 PM,,,,Fire,5/17/19 6:32:46 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,MEDIC,14,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-B07,191373181,18.51666667,18,26,35,B07,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:31:58 PM,5/17/19 6:36:49 PM,,,Fire,5/17/19 6:45:06 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,CHIEF,5,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-E14,191373181,20.4,18,26,35,E14,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:31:40 PM,5/17/19 6:31:40 PM,5/17/19 6:35:24 PM,,,Fire,5/17/19 6:46:59 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,2,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-E16,191373181,49.41666666,18,26,35,E16,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:32:12 PM,5/17/19 6:47:53 PM,,,Fire,5/17/19 7:16:00 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,7,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-E34,191373181,14.96666667,18,26,35,E34,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:35:13 PM,5/17/19 6:35:13 PM,,,,Fire,5/17/19 6:41:33 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,15,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-E35,191373181,8.899999995,18,26,35,E35,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,,,,,Fire,5/17/19 6:35:29 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,13,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-E51,191373181,12.85,18,26,35,E51,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:30:29 PM,5/17/19 6:37:45 PM,,,Fire,5/17/19 6:39:26 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,ENGINE,6,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-FB3,191373181,21.1,18,26,35,FB3,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:32:03 PM,,,,Fire,5/17/19 6:47:41 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,9,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-RC2,191373181,16.64999999,18,26,35,RC2,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:31:35 PM,5/17/19 6:35:42 PM,,,Fire,5/17/19 6:43:14 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,TRUE,Fire,1,RESCUE CAPTAIN,3,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-RS1,191373181,13.59999999,18,26,35,RS1,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:31:12 PM,,,,Fire,5/17/19 6:40:11 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,RESCUE SQUAD,12,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-RWC1,191373181,20.71666667,18,26,35,RWC1,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:33:45 PM,,,,Fire,5/17/19 6:47:18 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,10,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-RWC2,191373181,20.71666667,18,26,35,RWC2,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:33:45 PM,,,,Fire,5/17/19 6:47:18 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,11,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-SR34,191373181,20.71666667,18,26,35,SR34,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:35:27 PM,5/17/19 6:35:27 PM,,,,Fire,5/17/19 6:47:18 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,SUPPORT,16,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-T14,191373181,19.24999999,18,26,35,T14,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:31:31 PM,5/17/19 6:36:22 PM,,,Fire,5/17/19 6:45:50 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,TRUCK,4,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191373181-T16,191373181,28.9,18,26,35,T16,19058273,Water Rescue,5/17/19,5/17/19,5/17/19 18:26:35,5/17/19 6:28:12 PM,5/17/19 6:29:49 PM,5/17/19 6:31:46 PM,,,,Fire,5/17/19 6:55:29 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B99,51,4616,3,3,3,FALSE,Fire,1,TRUCK,8,2,6,Tenderloin,"(37.78202243717766, -122.4130541482534)"
191392274-E03,191392274,14.51666667,15,37,24,E03,19059047,Vehicle Fire,5/19/19,5/19/19,5/19/19 15:37:24,5/19/19 3:39:00 PM,5/19/19 3:39:56 PM,5/19/19 3:39:56 PM,5/19/19 3:40:29 PM,,,Fire,5/19/19 3:51:55 PM,LARKIN ST/OFARRELL ST,San Francisco,94109,B04,3,1642,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78516721469871, -122.41790141135981)"
191392274-E41,191392274,2.883333326,15,37,24,E41,19059047,Vehicle Fire,5/19/19,5/19/19,5/19/19 15:37:24,5/19/19 3:39:00 PM,5/19/19 3:39:13 PM,5/19/19 3:40:11 PM,,,,Fire,5/19/19 3:40:17 PM,LARKIN ST/OFARRELL ST,San Francisco,94109,B04,3,1642,3,3,3,FALSE,Fire,1,ENGINE,3,2,6,Tenderloin,"(37.78516721469871, -122.41790141135981)"
191392274-T03,191392274,3.91666666,15,37,24,T03,19059047,Vehicle Fire,5/19/19,5/19/19,5/19/19 15:37:24,5/19/19 3:39:00 PM,5/19/19 3:39:13 PM,5/19/19 3:40:09 PM,,,,Fire,5/19/19 3:41:19 PM,LARKIN ST/OFARRELL ST,San Francisco,94109,B04,3,1642,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.78516721469871, -122.41790141135981)"
191411455-E36,191411455,3.399999999,11,23,40,E36,19059759,Outside Fire,5/21/19,5/21/19,5/21/19 11:23:40,5/21/19 11:24:04 AM,5/21/19 11:24:18 AM,5/21/19 11:24:23 AM,5/21/19 11:26:59 AM,,,Fire,5/21/19 11:27:04 AM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191443110-E36,191443110,4.400000002,17,48,44,E36,19061216,Outside Fire,5/24/19,5/24/19,5/24/19 17:48:44,5/24/19 5:48:44 PM,5/24/19 5:48:49 PM,5/24/19 5:49:17 PM,5/24/19 5:51:21 PM,,,Fire,5/24/19 5:53:08 PM,HICKORY ST/VAN NESS AV,San Francisco,94102,B02,36,3211,A,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.77589418602964, -122.41949151218599)"
191443412-E01,191443412,7.283333339,18,58,7,E01,19061241,Outside Fire,5/24/19,5/24/19,5/24/19 18:58:07,5/24/19 6:58:49 PM,5/24/19 6:59:03 PM,5/24/19 7:00:33 PM,,,,Fire,5/24/19 7:05:24 PM,GOLDEN GATE AV/JONES ST,San Francisco,94102,B03,1,1454,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.7820730668609, -122.41222073685391)"
191451352-E03,191451352,8.383333334,11,24,59,E03,19061478,Outside Fire,5/25/19,5/25/19,5/25/19 11:24:59,5/25/19 11:26:29 AM,5/25/19 11:26:57 AM,5/25/19 11:28:44 AM,5/25/19 11:32:16 AM,,,Fire,5/25/19 11:33:22 AM,800 Block of VAN NESS AVE,San Francisco,94109,B02,3,3163,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.783136209539606, -122.4207135033626)"
191452595-E36,191452595,19.70000001,17,11,48,E36,19061606,Outside Fire,5/25/19,5/25/19,5/25/19 17:11:48,5/25/19 5:13:13 PM,5/25/19 5:13:19 PM,5/25/19 5:15:09 PM,,,,Fire,5/25/19 5:31:30 PM,WILLOW ST/POLK ST,San Francisco,94109,B02,3,3115,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.783567784008795, -122.41927343496383)"
191481512-E36,191481512,11.89999999,11,6,25,E36,19062637,Outside Fire,5/28/19,5/28/19,5/28/19 11:06:25,5/28/19 11:07:44 AM,5/28/19 11:07:55 AM,5/28/19 11:08:09 AM,5/28/19 11:10:00 AM,,,Fire,5/28/19 11:18:19 AM,1200 Block of MARKET ST,San Francisco,94102,B02,36,1646,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.77830293778152, -122.41543683733727)"
191493285-E36,191493285,11.61666667,18,6,0,E36,19063201,Outside Fire,5/29/19,5/29/19,5/29/19 18:06:00,5/29/19 6:06:22 PM,5/29/19 6:06:35 PM,5/29/19 6:07:01 PM,5/29/19 6:10:59 PM,,,Fire,5/29/19 6:17:37 PM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191581513-E36,191581513,8.083333337,11,28,4,E36,19066840,Vehicle Fire,6/7/19,6/7/19,6/7/19 11:28:04,6/7/19 11:31:45 AM,6/7/19 11:32:21 AM,6/7/19 11:33:25 AM,,,,Fire,6/7/19 11:36:09 AM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,2,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191581513-T03,191581513,7.78333334,11,28,4,T03,19066840,Vehicle Fire,6/7/19,6/7/19,6/7/19 11:28:04,6/7/19 11:31:45 AM,6/7/19 11:32:21 AM,6/7/19 11:33:40 AM,6/7/19 11:35:34 AM,,,Fire,6/7/19 11:35:51 AM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,FALSE,Fire,1,TRUCK,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191583166-E36,191583166,6.433333328,18,3,49,E36,19066978,Vehicle Fire,6/7/19,6/7/19,6/7/19 18:03:49,6/7/19 6:05:56 PM,6/7/19 6:06:01 PM,6/7/19 6:07:13 PM,,,,Fire,6/7/19 6:10:15 PM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191583166-T03,191583166,6.150000002,18,3,49,T03,19066978,Vehicle Fire,6/7/19,6/7/19,6/7/19 18:03:49,6/7/19 6:05:56 PM,6/7/19 6:06:01 PM,6/7/19 6:07:39 PM,,,,Fire,6/7/19 6:09:58 PM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191591626-E03,191591626,4.600000007,12,28,8,E03,19067325,Outside Fire,6/8/19,6/8/19,6/8/19 12:28:08,6/8/19 12:29:14 PM,6/8/19 12:29:39 PM,6/8/19 12:30:42 PM,6/8/19 12:32:32 PM,,,Fire,6/8/19 12:32:44 PM,300 Block of GOLDEN GATE AVE,San Francisco,94102,B02,3,1644,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.781605127270446, -122.41633625179564)"
191592272-E03,191592272,8.66666667,15,24,23,E03,19067397,Outside Fire,6/8/19,6/8/19,6/8/19 15:24:23,6/8/19 3:25:59 PM,6/8/19 3:26:05 PM,6/8/19 3:27:18 PM,6/8/19 3:28:31 PM,,,Fire,6/8/19 3:33:03 PM,800 Block of GEARY ST,San Francisco,94109,B04,3,1556,3,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.78615140146587, -122.41725762380497)"
191600132-E01,191600132,8.333333333,0,46,47,E01,19067667,Outside Fire,6/9/19,6/8/19,6/9/19 0:46:47,6/9/19 12:46:47 AM,6/9/19 12:47:07 AM,6/9/19 12:47:49 AM,6/9/19 12:49:41 AM,,,Fire,6/9/19 12:55:07 AM,ELLIS ST/MASON ST,San Francisco,94102,B03,1,1364,A,3,3,TRUE,Fire,1,ENGINE,1,3,3,Tenderloin,"(37.78528291639002, -122.40949752689623)"
191603325-E03,191603325,8.783333333,19,54,59,E03,19068094,Outside Fire,6/9/19,6/9/19,6/9/19 19:54:59,6/9/19 7:56:31 PM,6/9/19 7:57:10 PM,6/9/19 7:58:16 PM,6/9/19 8:00:31 PM,,,Fire,6/9/19 8:03:46 PM,GOLDEN GATE AV/POLK ST,San Francisco,94102,B02,3,3114,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.781235766051, -122.41880845160252)"
191614176-E03,191614176,13.33333334,20,54,53,E03,19068775,Outside Fire,6/10/19,6/10/19,6/10/19 20:54:53,6/10/19 8:56:43 PM,6/10/19 8:57:55 PM,6/10/19 8:59:29 PM,6/10/19 9:01:10 PM,,,Fire,6/10/19 9:08:13 PM,600 Block of POLK ST,San Francisco,94102,B02,3,3114,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.78264403568836, -122.41901915724246)"
191622569-E02,191622569,25.41666667,15,22,3,E02,19069165,Outside Fire,6/11/19,6/11/19,6/11/19 15:22:03,6/11/19 3:22:03 PM,6/11/19 3:22:35 PM,6/11/19 3:24:20 PM,,,,Fire,6/11/19 3:47:28 PM,LEAVENWORTH ST/POST ST,San Francisco,94109,B04,3,1543,A,3,3,TRUE,Fire,1,ENGINE,1,4,6,Tenderloin,"(37.787453843235724, -122.41499542307717)"
191623503-E02,191623503,9.850000008,18,24,57,E02,19069285,Outside Fire,6/11/19,6/11/19,6/11/19 18:24:57,6/11/19 6:28:00 PM,6/11/19 6:28:18 PM,6/11/19 6:28:43 PM,6/11/19 6:32:25 PM,,,Fire,6/11/19 6:34:48 PM,OFARRELL ST/MASON ST,San Francisco,94102,B03,3,1363,3,3,3,TRUE,Fire,1,ENGINE,1,1,6,Tenderloin,"(37.78620266389108, -122.40968307213494)"
191631542-E03,191631542,8.616666659,10,30,47,E03,19069599,Vehicle Fire,6/12/19,6/12/19,6/12/19 10:30:47,6/12/19 10:32:59 AM,6/12/19 10:34:06 AM,6/12/19 10:34:31 AM,6/12/19 10:39:23 AM,,,Fire,6/12/19 10:39:24 AM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191631542-T05,191631542,7.049999993,10,30,47,T05,19069599,Vehicle Fire,6/12/19,6/12/19,6/12/19 10:30:47,6/12/19 10:32:59 AM,6/12/19 10:34:06 AM,6/12/19 10:34:18 AM,,,,Fire,6/12/19 10:37:50 AM,LARKIN ST/MCALLISTER ST,San Francisco,94102,B02,36,1645,3,3,3,FALSE,Fire,1,TRUCK,2,2,6,Tenderloin,"(37.780470341341406, -122.41694760622579)"
191632301-E03,191632301,4.133333336,13,23,43,E03,19069710,Vehicle Fire,6/12/19,6/12/19,6/12/19 13:23:43,6/12/19 1:24:10 PM,6/12/19 1:25:40 PM,6/12/19 1:25:40 PM,6/12/19 1:26:58 PM,,,Fire,6/12/19 1:27:51 PM,200 Block of LARKIN ST,San Francisco,94102,B02,36,1645,3,3,3,TRUE,Fire,1,ENGINE,1,2,6,Tenderloin,"(37.780036110279944, -122.41678952429797)"
